word+nextpos	written+prp	O	93115
word	damnation	O	91966
word+nextpos	seri+nnp	I-NE	83790
prevword	chg	O	122270
word+nextpos	-+in	O	11800
nextword	soil	B-NE	79889
prevword	ken	I-NE	61234
word	dwindling	O	140925
nextword	artistes	O	5378
word	friend	O	14914
word+nextpos	conjunction+in	O	135907
suffix3	se	O	95731
word+nextpos	feel+prp$	O	126445
word+nextpos	arthur+nnp	B-NE	48204
word+nextpos	respond+cc	O	35293
word	chassis	O	121558
word	BEREZOVSKY	I-NE	107820
nextword	roberts	B-NE	39242
prevword	unfurling	O	68021
word	Muslim	B-NE	30096
prevword	interaction.	O	116162
nextword	compendium	O	132606
prevword	parse	O	32943
nextword	burning	O	46672
word	restaurants.	O	29595
word+nextpos	attend+jj	O	125747
word	ambassadors	O	136727
nextword	found.	O	62676
word+nextpos	foreigners.+nnp	O	41666
nextword	stepped	O	15151
word+nextpos	approve+nns	O	127289
word	hassles.	O	63594
word+nextpos	arriving+jj	O	132736
word+nextpos	instability,+pos	O	83286
prevword	guest	I-NE	52442
word	graver	O	116435
word+nextpos	moving+,	O	39702
word	interfering	O	82785
word+nextpos	province+vbd	O	70724
word+nextpos	narrowly+vbg	O	96096
word+nextpos	or+jj	O	2799
word	intention	O	8932
word+nextpos	reliable+nns	O	74906
prefix3	rap	B-NE	97495
nextword	guarantees	O	35940
word+nextpos	11th-largest+jj	O	41749
word+nextpos	logo.+nnp	O	139051
word+nextpos	losses+vbp	O	67120
nextword	nationalism	O	72128
word+nextpos	leak+cd	O	93343
word+nextpos	liberals+cc	B-NE	132114
prefix3	wif	O	7684
word	indicator	O	88995
word+nextpos	at&t+jj	B-NE	40016
suffix3	5-	O	50127
word+nextpos	cautiously.+nnp	O	139599
word+nextpos	everyday+nn	O	109229
nextword	mortar	O	82561
suffix3	ap	O	122048
suffix3	nit	B-NE	84693
prevword	hungry	O	141073
nextword	rower	O	92402
word+nextpos	udugov+,	I-NE	3140
prevword	30-day	O	104332
word+nextpos	stop+.	O	93411
prevword	into	B-NE	5037
word+nextpos	haskell+,	B-NE	104394
word+nextpos	comrades+pos	O	109259
prevword	carney	O	43114
nextword	got	O	7669
prevword	sonntagsblick	O	136530
word+nextpos	strategy+:	O	85734
nextword	meat.	O	27775
word+nextpos	steam.+nnp	O	49416
word+nextpos	unlike+in	O	67972
word+nextpos	sited+rb	O	5912
prevword	settles.	O	83663
word+nextpos	angry+vbg	O	31447
word+nextpos	checked+rb	O	109156
word+nextpos	uncommon+nn	O	104505
word	actively	O	68467
word	718	O	20980
word+nextpos	officers+in	O	1851
nextword	championship	I-NE	136216
prefix3	pis	I-NE	19602
word+nextpos	coffee+cc	O	141823
nextword	virtue	O	75233
word+nextpos	uptown+nns	B-NE	118484
nextword	compartment	O	3302
prevword	rescinding	O	95454
word+nextpos	restructuring+dt	O	123004
word+nextpos	airplanes+,	O	135069
prevword	glittering	O	44833
nextword	together	O	9423
word+nextpos	ca+rb	O	6542
word	rubble	O	1833
prefix3	ram	B-NE	38497
word+nextpos	rapid+,	O	46971
prevword	nonetheless	B-NE	68197
word+nextpos	light+nn	O	92446
word+nextpos	prodi+vbd	I-NE	87655
word+nextpos	easily+in	O	71410
nextword	ransom	O	16683
word+nextpos	monicas+in	B-NE	130907
word	infected	O	138072
word	diplomat.	O	43618
word	wracked	O	107488
prevword	mounted	I-NE	25210
word	Kempner	B-NE	103446
prevword	li	O	20186
word+nextpos	least+ex	O	29590
word+nextpos	killers+vbd	O	108356
word	Rally	O	122539
pos+prevtag	WP+O	O	1134
word	slain	O	14526
word+nextpos	18+nns	O	56120
nextword	hump	O	128574
nextword	struggle	O	24733
prevword	homogeneous	O	132414
word	Are	O	93423
word	washed	O	112792
word+nextpos	amassed+jjr	O	56891
suffix3	rpt	O	104049
word+nextpos	balearic+nnps	B-NE	79206
word+nextpos	european+nnp	I-NE	43782
prevword	compact	O	138261
word	thus	O	9202
word	middle-class	O	28749
word+nextpos	margin+to	O	98015
word+nextpos	clinton+rb	I-NE	120178
word	clambered	O	2879
word+nextpos	faltering.+nnp	O	83375
word	parliaments	O	79648
prevword	wealthier	O	108975
word+nextpos	states+nnp	I-NE	23962
nextword	assessment	O	33174
word+nextpos	volkov+vbd	B-NE	25919
prevword	leaf	I-NE	138481
word	stadia	O	80318
word+nextpos	pay+in	O	40740
prefix3	wus	B-NE	67415
nextword	11th-largest	O	40984
word+nextpos	cousins+vbp	O	101498
prevword	overlooking	O	5872
word+nextpos	audience+rb	O	98473
word	united	O	51341
word+nextpos	tableau+,	O	120225
word	outpost	O	76185
word+nextpos	1980s+.	O	84569
word+nextpos	celtics+nn	I-NE	116956
word	Vilnai	I-NE	86226
word	nullified	O	95310
word+nextpos	executions+in	O	23291
prevword	vision	O	43677
word+nextpos	andrew+vbd	B-NE	27549
word	effectiveness	O	112964
nextword	johansson	O	74171
nextword	sartis	O	97508
word+nextpos	curves+,	I-NE	101939
word	fiber-optic	O	39948
word	earn	O	65495
prevword	operation.	O	72831
nextword	830	O	125193
word+nextpos	blackmail+cc	O	18693
word+nextpos	1994.+nns	O	107835
prefix3	nat	B-NE	7120
nextword	draft	O	44502
prevword	volvo	O	109819
word+nextpos	able+to	O	19968
word+nextpos	beat+dt	O	73594
word+nextpos	cremin+vbd	B-NE	138254
nextword	underpass	O	105982
prevword	buttocks	O	99173
word+nextpos	largest+.	O	137932
word+nextpos	abortion+nnp	O	64476
word+nextpos	jobs+,	O	47609
word	incommunicado	O	69906
word+nextpos	recount+prp$	O	119489
word+nextpos	western+nns	O	38277
nextword	cross	I-NE	58475
word+nextpos	murderer+cc	O	17219
nextword	shuster	I-NE	60819
prefix3	fel	O	18400
word+nextpos	diverted+nn	O	57723
prefix3	dio	O	127110
word	Accounting	I-NE	104966
word	Hampstead	B-NE	125886
prevword	john	O	44560
prevword	vengeance	O	5661
nextword	displayed	O	117289
word+nextpos	computer+nns	B-NE	53615
word+nextpos	activists+vbz	O	67726
word+nextpos	thailand+vbp	B-NE	84023
nextword	objective.	O	41954
word	statistician	O	88136
word	dating	O	60730
word+nextpos	granted+to	O	14135
prevword	blushed	O	85701
word+nextpos	fighter+vbz	O	87906
prevword	slowdown	O	66735
suffix3	luj	B-NE	75334
word	evasion	O	12506
word	reunification	O	128997
nextword	110,000	O	60891
word+nextpos	favor+in	O	84076
word+nextpos	sober+nnp	O	128427
nextword	remnant	O	10673
word+nextpos	western+nn	B-NE	12135
word+nextpos	report+wdt	O	20209
prevword	electrical	O	57354
nextword	thrift.	O	54681
word+nextpos	official+.	O	64376
prefix3	sny	B-NE	58377
prevword	ltd	O	60709
nextword	juan	B-NE	75076
word+nextpos	post-election+nn	O	132057
nextword	&amp	O	93494
nextword	izawa	B-NE	124242
word+nextpos	water+rb	O	134317
word+nextpos	serious+nn	O	14207
word+nextpos	field+vbn	O	70165
suffix3	yo.	B-NE	38186
nextword	jail.	B-NE	23323
nextword	8956.50	O	62122
prefix3	ken	I-NE	64484
nextword	afterwards	O	79260
word+nextpos	enjoy+vbg	O	103384
nextword	resume	O	38702
suffix3	tia	B-NE	5274
prefix3	kno	O	5477
word+nextpos	else+in	O	48285
word	grants	O	100769
nextword	devastating	O	40801
suffix3	tsk	B-NE	3830
word	chapter	O	59483
word+nextpos	factual+nn	O	90343
prevword	thousands	O	11065
prefix3	nt.	O	103706
word+nextpos	comsat+nns	B-NE	55124
prevword	fees	O	39782
nextword	neil	O	114718
prefix3	yud	B-NE	16305
nextword	valery	O	4401
word+nextpos	excuse+dt	O	99190
prevword	home	O	359
prevword	machine-building	O	47840
nextword	afterward.	O	20785
word+nextpos	delivered+to	O	101516
prevword	meaningless	O	45464
word+nextpos	pizza+cc	O	142189
word	Salamanca	B-NE	82437
word	Vietnam	B-NE	11549
word+nextpos	equitable+vbd	B-NE	106597
word+nextpos	merchant+nns	O	83643
word+nextpos	just+wp	O	45522
prevword	cooperating	O	51886
word	boxes	O	43248
nextword	alvez	I-NE	68323
nextword	detailed	O	95687
word+nextpos	critical+,	O	129561
prefix3	51,	O	121668
word+nextpos	man+vbz	O	86974
word	marketing	O	58269
nextword	told	O	3153
nextword	non-corrupt	O	89525
word+nextpos	delivered+dt	O	25729
suffix3	lux	O	123533
prevword	officials	O	2193
word+nextpos	cyclists+in	O	81949
word+nextpos	not+nn	O	38995
prevword	bayside	O	135009
word	millennium	O	125527
word	consultative.	O	116306
word	substantial	O	19136
word+nextpos	1940+pos	O	119497
prefix3	won	O	9941
word+nextpos	csaba+nnp	B-NE	14606
word+nextpos	german+nn	B-NE	58492
word+nextpos	landed+cd	O	120714
prevword	sure	O	27632
word	cocaine	O	109456
word+nextpos	lapis+nnp	O	139939
prevword	tidal	O	88641
word+nextpos	type+in	O	99303
word+nextpos	automobile+to	O	111367
prevword	off.	O	121788
prevword	entrees.	O	134615
word	Tanaka	I-NE	124112
prefix3	n't	O	6545
nextword	reassessing	O	141944
prefix3	7,3	O	46998
prevword	persuaded	O	15560
word+nextpos	bini+:	I-NE	100453
word	managed	O	27948
word+nextpos	sweden+,	B-NE	74152
prevword	giants	I-NE	104885
word+nextpos	cimdars+vbd	I-NE	136111
prevword	specializes	O	52612
word+nextpos	essentially+jj	O	47127
word+nextpos	koenig+cd	I-NE	74223
nextword	forearm	O	73634
word+nextpos	increasing+dt	O	112607
word+nextpos	complicated+nnp	O	118136
prefix3	ass	O	3618
word+nextpos	united+.	I-NE	136287
word+nextpos	threats+vbd	O	141930
word+nextpos	profit+nns	O	66911
word	Dare	I-NE	125981
prevword	millrose	O	97019
nextword	kilogramme	O	6001
word	coup	O	66277
word+nextpos	backs+.	O	104790
nextword	unfortunately	O	34073
nextword	downloading	O	103829
word+nextpos	malevolent+nn	O	90133
word+nextpos	athletes+in	O	92229
nextword	vice	I-NE	71709
word	American	O	74666
nextword	three-year-old	O	136398
suffix3	sig	I-NE	128859
nextword	wriggle	O	119238
prevword	soirees	O	103220
nextword	fiery	O	71023
nextword	constitution	O	33445
word	lieutenants	O	49346
word+nextpos	skeptical+,	O	51966
nextword	lighted	O	94774
word+nextpos	smart+dt	B-NE	117353
word+nextpos	vh1+cc	B-NE	139185
prevword	irritate	B-NE	71167
prevword	gracefully	O	105679
word+nextpos	shown+to	O	10575
prevword	far-fetched	O	130818
prefix3	131	O	93182
prevword	korda	O	122697
word+nextpos	defined+jj	O	58343
prevword	routinely	O	30831
prevword	anew	O	78823
word	ruler	O	61365
suffix3	ple	I-NE	61601
word+nextpos	roland+,	I-NE	140527
word	candles	O	92169
word+nextpos	singapore+md	B-NE	35088
prevword	seem	O	14955
suffix3	tly	I-NE	77949
nextword	one-hour	O	6945
word	lawyers	O	4910
prevword	withdrawing	O	123716
word	pummeled	O	120608
word	mecca	O	106832
word+nextpos	strategically+vbn	O	84917
word+nextpos	teleport+pos	B-NE	39771
word	Media	B-NE	107899
word	Greenspan	I-NE	88933
nextword	resists	O	61943
word+nextpos	owned+jj	O	127768
word	unionist	O	70868
word+nextpos	attraction+,	O	76031
word+nextpos	burden+in	O	98762
word+nextpos	against+prp$	O	53974
word+nextpos	hutus+vbd	O	122911
word+nextpos	back+cc	O	65269
word+nextpos	bigger+vbz	O	62351
nextword	reviewed	O	127775
word+nextpos	elektra+nnp	B-NE	118944
word+nextpos	supposed+nn	O	59592
word+nextpos	factor+cd	O	78299
word	conclude	O	50403
nextword	fran	O	58593
prefix3	a25	O	46691
prefix3	upl	O	104224
nextword	defection	O	76138
word	fan	O	64107
prevword	powerful	B-NE	23972
word+nextpos	station+nns	O	140906
prevword	reduction	O	113083
word	Yes	O	89391
nextword	behemoth	O	8965
word+nextpos	36+in	O	84248
nextword	6-8	O	79478
word	rebound	O	83577
word+nextpos	show+nns	O	52810
word+nextpos	then+vb	O	21894
word+nextpos	provincial+nn	O	57234
word	Democratic-led	I-NE	137656
nextword	silverware	O	126645
prefix3	aug	B-NE	123201
word+nextpos	engineers+cc	O	43088
word+nextpos	appenrodt+vbd	I-NE	123233
word	probe	O	9980
word	hero	O	36325
word+nextpos	irony+in	O	56888
prevword	alois	O	136060
word	full-fledged	O	23614
word+nextpos	nagging+nns	O	79591
word	clamor	O	136940
word+nextpos	lining.+nnp	O	85920
word+nextpos	automobile+nn	O	21712
word+nextpos	washington+.	B-NE	31041
word+nextpos	jerusalem+vbd	B-NE	80460
nextword	versailles	O	62561
word	cross-pollination	O	125442
word+nextpos	business+nnps	I-NE	42567
word	embarked	O	25891
word+nextpos	morning+cc	O	90734
word	BTG	B-NE	49724
prefix3	lom	B-NE	110158
prefix3	poi	I-NE	94257
word+nextpos	arrival+in	O	35633
word+nextpos	mistreatment+in	O	63753
word+nextpos	nearby+,	O	7707
word+nextpos	archipelago+,	B-NE	76713
word	Bihari	I-NE	56174
word	first-	O	141075
word	109th	B-NE	21313
word+nextpos	publication+,	O	58502
word+nextpos	caregiver+wrb	O	131327
word+nextpos	choice+md	O	137651
word+nextpos	explore+in	O	64765
word+nextpos	apparent+jj	O	51868
word+nextpos	talk+nnp	O	67400
prevword	printing	I-NE	116628
prefix3	sai	B-NE	7813
nextword	resorts	O	102917
word+nextpos	firm+vbn	O	10147
prevword	boots	O	95284
word	Yet	O	9765
word+nextpos	ritz+nnp	B-NE	105757
word	officer.	O	49022
prevword	ok	O	85450
word+nextpos	economics+,	O	57269
word+nextpos	death+cc	O	11977
word+nextpos	intense+nnps	O	92185
word	deepest	O	61406
word+nextpos	office+rb	O	40698
nextword	marie-caroline	O	62592
word	English	B-NE	16591
word+nextpos	groups+wp	O	20252
nextword	small-scale	O	129436
word	surface-to-air	O	35474
nextword	transformed	O	100201
prefix3	raf	O	111975
word+nextpos	workings+in	O	64013
word+nextpos	offering+in	O	116496
word	coherent	O	136919
word+nextpos	advertising+,	O	58558
prevword	estimated	O	2227
prevword	cinema	O	138129
nextword	extermination	O	62744
word+nextpos	her+jj	O	6761
word	nowhere	O	43058
word+nextpos	fever+vbz	O	134541
word+nextpos	staggered+in	O	120679
suffix3	jet	O	64608
nextword	canada	B-NE	95637
nextword	emerging	O	27836
word+nextpos	70,000+nnp	O	30322
prevword	landing	O	57011
word+nextpos	performance+nnp	O	83492
nextword	qantas	O	73909
word+nextpos	second-hand+nn	O	95430
word+nextpos	asphalt+in	O	19542
nextword	heated	O	33514
nextword	rid	O	59671
word+nextpos	sergei+nnp	B-NE	7099
nextword	troops	B-NE	11049
word+nextpos	putting+nnp	O	63814
prefix3	sie	B-NE	67929
nextword	executive	O	13978
nextword	observed.	B-NE	129804
word+nextpos	analysts+cc	O	29857
word+nextpos	resistance+nnp	I-NE	123591
word+nextpos	support+in	O	8304
word+nextpos	functions+in	O	36770
nextword	incident	O	6152
word+nextpos	ursula+nnp	I-NE	125996
nextword	hyattsville	O	53240
word	compared	O	11716
word+nextpos	staunchest+nns	O	112175
word+nextpos	solemn+nn	O	93229
word+nextpos	hidden+nnp	O	118138
word+nextpos	magazine+,	O	26142
nextword	downtown	O	11367
nextword	curbing	O	48724
word+nextpos	crumbles+,	O	108422
word+nextpos	communities+wdt	O	100576
word	Stephan	I-NE	105728
nextword	hilltop	O	75949
word+nextpos	,+to	O	12173
word+nextpos	shane+nnp	B-NE	130088
nextword	organised	B-NE	5194
nextword	comparison	O	85372
word+nextpos	poverty+,	O	28566
word+nextpos	years+md	O	117724
word	Midwest	B-NE	67866
word+nextpos	cos.+,	I-NE	52425
word	needing	O	128517
word+nextpos	includes+prp$	O	56733
prevword	inform	O	110815
word+nextpos	transformational+nn	O	117991
word+nextpos	catherine+nnp	B-NE	138182
prevword	reputed	O	18855
suffix3	.	O	192
nextword	turned	B-NE	118270
word+nextpos	bureau+in	O	841
prefix3	tid	O	20009
word	dispatching	O	42040
nextword	miller	B-NE	21957
prevword	homicides	O	111994
word+nextpos	running+dt	O	16468
suffix3	dam	O	35395
word	sauna	O	15002
word	prosecution	O	4540
nextword	not	O	1913
word+nextpos	hakuba+,	B-NE	96443
nextword	jean-marie	O	62509
word+nextpos	housed+in	O	122854
word+nextpos	aspect.+nnp	O	100398
word	Komsomolets	I-NE	17664
word+nextpos	autonomy+cc	O	123705
prevword	consult	O	54296
nextword	creativity	O	100718
word+nextpos	correspondent+in	O	140963
prevword	buckingham	I-NE	137810
word+nextpos	wave+,	O	18707
prevword	obstacle	O	56144
nextword	tracking	O	21794
prefix3	che	B-NE	2373
word+nextpos	emphasizing+dt	O	51343
word+nextpos	salvador+nnp	B-NE	98300
word+nextpos	science+nn	O	31584
suffix3	zia	B-NE	75580
word+nextpos	minority.+cc	O	111488
prevword	associated	O	57313
word+nextpos	elements+prp	O	41981
word+nextpos	karl+nnp	B-NE	138858
word+nextpos	released+cd	O	118930
word	molester	O	38197
word	apparent	O	7758
nextword	.208	O	129722
prevword	demands	O	12406
nextword	stake.	O	101956
word+nextpos	yekaterinburg+nn	O	111170
word	Supreme	I-NE	33349
word	Chenoweth	I-NE	90111
nextword	kibet	B-NE	97191
prevword	expression	O	65216
word+nextpos	fundamentalism+to	O	85097
prevword	most-watched	O	9801
word	visits	O	35213
word+nextpos	waning+nnp	O	114743
word+nextpos	anyone+cc	O	7003
word+nextpos	understand.+nnp	O	63356
word	Potapova	I-NE	109115
suffix3	en-	O	32016
word	obstacles	O	135964
nextword	comfortable	O	41173
word+nextpos	tourists.+cc	O	90906
word+nextpos	georgi+nnp	B-NE	22933
word+nextpos	men+vbg	O	133130
word+nextpos	inaction+to	O	28636
word	advocates	O	29862
word+nextpos	sadykov+,	I-NE	25476
word+nextpos	estate+.	O	59324
nextword	supply	O	38556
word	show-stopper.	O	121935
prevword	udavtsov	O	108567
word+nextpos	counterrevolution+:	O	57615
word	appointment	O	46002
word+nextpos	holocaust+nns	O	77127
word+nextpos	360+nns	O	123607
word+nextpos	execution+.	O	89913
nextword	murderer	O	105214
word	J.	B-NE	56149
prevword	episcopal	I-NE	118452
nextword	leaning	O	20727
nextword	dodd	I-NE	131954
word+nextpos	prosecuting+dt	O	22857
word+nextpos	you+nnp	O	13318
prefix3	abl	B-NE	55182
word+nextpos	million+:	O	117716
word+nextpos	closure+,	O	127176
nextword	vestiges	O	28049
word	'90s	O	63057
word	following	O	1786
word+nextpos	owes+to	O	9525
word+nextpos	august+md	O	27813
nextword	arlington	O	50792
prevword	qarara	O	86357
word+nextpos	grebneva+,	I-NE	8626
word+nextpos	interior+nn	B-NE	10780
prevword	time-consuming	O	95899
prevword	studio	O	55233
word+nextpos	liter+in	O	134165
word	anything.	O	90856
word	unpunished	O	26517
word+nextpos	memorial+nnp	I-NE	36636
word+nextpos	specialising+in	O	447
word+nextpos	why+dt	O	44695
prevword	telephoned	O	117872
word	replace	O	29734
pos+prevtag	NNPS+O	O	9461
word+nextpos	?+wp	O	114897
nextword	corpse	O	59564
word+nextpos	dispute+nns	O	61786
prevword	abandoned	O	22619
prevword	bringing	B-NE	59517
nextword	calls	I-NE	105310
word+nextpos	penalty+.	O	7376
nextword	meal	O	103088
word+nextpos	believes+dt	O	37519
nextword	moskva	O	18593
nextword	shot	B-NE	123844
prevword	601	B-NE	109755
word	HANSEN	I-NE	115413
word+nextpos	concluded+dt	O	70742
word	children.	O	135403
prevword	cph	O	87723
prevword	presented	O	30982
suffix3	rin	O	70133
word	service	O	8797
suffix3	ier	I-NE	82093
prevword	saks	I-NE	139258
word+nextpos	campaign+nn	O	44548
nextword	banner	O	49483
word	cyclones	O	78950
word	question	O	33198
prevword	nelson	I-NE	116453
word+nextpos	epistolary+nn	O	115598
word+nextpos	cleanly+:	O	59331
nextword	crony	O	56896
word	Unicef	B-NE	78981
prefix3	5,0	O	19354
nextword	freelance	O	25986
word+nextpos	agency+vbd	O	1065
word+nextpos	british+nnp	O	124263
word+nextpos	invade+jj	O	87316
prevword	fomenting	O	8815
word+nextpos	examines+vbz	O	141560
word+nextpos	bullpen+vbz	O	129639
word+nextpos	argentina+,	B-NE	74713
nextword	households.	O	71373
word+nextpos	depth+,	O	70248
word+nextpos	bloated+prp	O	128573
word+nextpos	audible.+nnp	O	104116
nextword	automatically.	O	131884
word+nextpos	shell+nn	B-NE	61580
word+nextpos	investors+.	O	70476
word+nextpos	ntb+.	B-NE	79475
word	four-stage	O	87966
word+nextpos	lackadaisical+rb	O	83165
word	obviously	O	6974
word+nextpos	bang-jensen+in	I-NE	31149
word	Interpol	B-NE	6779
nextword	academically	O	100996
word+nextpos	garden+.	I-NE	92550
nextword	budget	O	82117
word	Infant	O	131249
prevword	fomichev	O	109485
word+nextpos	officials.+nnp	O	48034
prevword	sophistication	O	138878
word+nextpos	primorsky+,	B-NE	27524
word	Middle	I-NE	37274
prevword	why	B-NE	31028
word+nextpos	malibu+nnp	B-NE	89755
word+nextpos	facilities+to	O	61802
word+nextpos	kirk+nnp	B-NE	119231
nextword	checking	O	17016
nextword	information	B-NE	67854
nextword	clearly	O	41951
word+nextpos	cambodian+nnp	B-NE	75938
suffix3	co	I-NE	42635
nextword	opportunities	O	44670
prevword	two-cd	O	118960
word+nextpos	out.+pos	O	131797
word+nextpos	nemtsov+in	B-NE	14517
prevword	bosnian	I-NE	88069
word	safeguards.	O	80565
word+nextpos	potatoes.+nnp	O	126308
word+nextpos	artistic+nn	O	130806
word	liquor	O	109175
nextword	specific	O	32366
word+nextpos	outgoing+nnp	O	41026
word	About	O	10438
word+nextpos	lost+in	O	89675
word	afflicted	O	82058
word	clearly	O	41952
nextword	turbulent	O	17988
nextword	case	B-NE	23842
word	3/4	O	42394
word+nextpos	baghdad+nn	B-NE	45458
prefix3	9.0	O	84036
word+nextpos	extermination+in	O	62749
word	theatre	O	107918
word+nextpos	punt+nn	O	115325
word+nextpos	erected+jj	O	129024
word+nextpos	designers.+nnp	O	134039
word+nextpos	mail-order+nnp	O	139565
word+nextpos	follows+dt	O	585
suffix3	ief	O	4365
prevword	penalizing	B-NE	34408
word	oratorio	O	98692
suffix3	gey	O	124170
prefix3	cis	B-NE	40342
nextword	album	O	116838
word+nextpos	truck+nns	O	42217
word	shreds	O	126375
nextword	maximum	O	4573
word+nextpos	milk+nnp	O	92500
word+nextpos	disease+vbd	O	138039
word	smuggling	O	86091
word+nextpos	pledged+jjr	O	86620
word+nextpos	victims+pos	O	17581
word	wasted	O	81456
word	long-abandoned	O	69375
word+nextpos	pillars+in	O	91566
